"row_id","heart_disease_mortality_per_100k","metro_ruccs","population_ruccs","urban_influence","economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","yr","demo__pct_nonwhite","pure_population","metro_adjacency"
352,293,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Nonspecialized",0.472,0.062,0.191,0.056,0.512,0.214,0.188,0.162162162,0.37037037,0.271271271,0.196196196,9,12,0.315,0.246,0.113,0.095,0.382,13,22.36,3540,1510,"b",0.088,"2,500 - <20,000","adjacent"
3885,356,"Nonmetro","Rural metro non-adjacent","10","Manufacturing-dependent",0.327,0.099,0.212,0.046,0.534,0.208,0.205,0.23100304,0.362715299,0.282674772,0.12360689,11,13,0.401,0.193,0.175,0.114,0.349,13,45.99,2230,2720,"a",0.424,"< 2,500","nonadjacent"
5348,256,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Federal/State government-dependent",0.461,0.061,0.24,0.107,0.492,0.239,0.117,0.149149149,0.257257257,0.332332332,0.261261261,15,8,0.202,0.17,0.057,0.101,0.204,12,20.59,960,780,"b",0.531,"2,500 - <20,000","nonadjacent"
4782,318,"Nonmetro","Rural metro non-adjacent","10","Federal/State government-dependent",0.357,0.085,0.203,0.068,0.508,0.195,0.198,0.205479452,0.498043053,0.170254403,0.126223092,12,11,0.314,0.394,0.126,0.1,0.32,14,31.07,NA,NA,"a",0.023,"< 2,500","nonadjacent"
4892,277,"Metro","Metro <250k","2","Federal/State government-dependent",0.458,0.056,0.201,0.043,0.512,0.204,0.179,0.11391129,0.373991935,0.266129032,0.245967742,11,13,0.308,0.235,0.135,0.106,0.299,13,16.02,1330,749,"a",0.094,"< 250,000","metro"
2731,207,"Metro","Metro <250k","2","Recreation",0.513,0.03,0.107,0.046,0.5,0.226,0.15,0.095959596,0.31010101,0.34040404,0.253535354,12,8,0.22,0.15,0.087,0.067,0.172,NA,12.08,1609,1169,"a",0.404,"< 250,000","metro"
2461,251,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","10","Federal/State government-dependent",0.38,0.079,0.189,0.057,0.406,0.178,0.193,0.118902439,0.464430894,0.307926829,0.108739837,8,10,0.342,NA,0.12,0.074,0.214,10,24.77,2160,809,"a",0.196,"2,500 - <20,000","nonadjacent"
4976,256,"Nonmetro","Rural metro non-adjacent","12","Farm-dependent",0.554,0.026,0.157,0.105,0.48,0.202,0.242,0.088531187,0.327967807,0.40945674,0.174044266,10,10,0.289,0.135,0.106,NA,0.282,10,NA,NA,2309,"a",0.046,"< 2,500","nonadjacent"
3639,406,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Nonspecialized",0.393,0.071,0.263,0.06,0.517,0.221,0.199,0.228915663,0.418674699,0.262048193,0.090361446,13,15,0.345,0.359,0.142,0.122,0.342,12,49.2,3950,2690,"b",0.428,"2,500 - <20,000","nonadjacent"
3959,222,"Metro","Metro <250k","2","Federal/State government-dependent",0.436,0.238,0.294,0.092,0.489,0.289,0.112,0.333001988,0.227634195,0.301192843,0.138170974,18,6,0.224,0.126,0.083,0.062,0.224,10,11.65,2990,4530,"a",0.895,"< 250,000","metro"
2107,262,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Farm-dependent",0.535,0.041,0.348,0.151,0.488,0.291,0.153,0.241345203,0.328387735,0.28090999,0.149357072,14,10,0.314,0.201,0.109,0.074,0.267,10,26.71,5109,2210,"b",0.292,"2,500 - <20,000","nonadjacent"
1572,184,"Nonmetro","Urban >20,000 metro-adjacent","3","Recreation",0.396,0.066,0.153,0.074,0.498,0.189,0.206,0.048144433,0.237713139,0.401203611,0.312938816,11,9,0.269,0.151,0.099,0.042,0.17,11,9.03,1520,2319,"b",0.126,">20,000","adjacent"
6028,315,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Manufacturing-dependent",0.521,0.04,0.197,0.096,0.513,0.205,0.211,0.151515152,0.429292929,0.263636364,0.155555556,10,13,0.319,0.258,0.11,0.08,0.338,11,28.09,4960,2130,"a",0.043,"2,500 - <20,000","adjacent"
3816,330,"Nonmetro","Rural metro-adjacent","6","Nonspecialized",0.421,0.088,0.276,0.099,0.503,0.223,0.178,0.25,0.386,0.231,0.133,11,13,0.265,0.198,0.121,0.091,0.305,13,29.56,4509,3640,"b",0.13,"< 2,500","adjacent"
1234,390,"Nonmetro","Rural metro non-adjacent","10","Manufacturing-dependent",0.412,0.067,0.234,0.059,0.511,0.216,0.192,0.253746254,0.356643357,0.2997003,0.08991009,11,15,0.373,0.269,0.151,0.108,0.381,13,19.51,6740,2679,"a",0.195,"< 2,500","nonadjacent"
760,252,"Metro","Metro <250k","2","Farm-dependent",0.538,0.046,0.223,0.088,0.49,0.217,0.184,0.166175025,0.36086529,0.295968535,0.17699115,10,11,0.283,0.267,0.109,0.068,0.243,13,24.98,7730,3070,"b",0.067,"< 250,000","metro"
2848,367,"Metro","Metro <250k","2","Federal/State government-dependent",0.408,0.06,0.26,0.117,0.499,0.249,0.143,0.125125125,0.356356356,0.334334334,0.184184184,13,11,0.348,0.166,0.121,0.091,0.303,11,18.82,2070,1249,"a",0.317,"< 250,000","metro"
5612,265,"Metro","Metro > 1 million","1","Recreation",0.459,0.039,0.18,0.074,0.507,0.173,0.277,0.07638191,0.334673367,0.291457286,0.297487437,7,13,0.279,0.254,0.128,0.081,0.247,12,20.68,4440,2219,"a",0.111,"> 1,000,000","metro"
3584,277,"Metro","Metro > 1 million","1","Manufacturing-dependent",0.484,0.059,0.205,0.057,0.508,0.258,0.103,0.124509804,0.362745098,0.307843137,0.204901961,12,8,0.34,0.194,0.096,0.097,0.333,12,14.93,3280,3510,"a",0.313,"> 1,000,000","metro"
5938,350,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.428,0.066,0.249,0.061,0.515,0.239,0.148,0.171,0.377,0.263,0.189,13,10,0.332,0.175,0.101,0.078,0.281,12,22.34,3129,2119,"a",0.079,">20,000","adjacent"
4421,273,"Nonmetro","Rural metro non-adjacent","12","Farm-dependent",0.539,0.05,0.095,0.075,0.5,0.211,0.232,0.094674556,0.354043393,0.34122288,0.210059172,14,18,0.316,NA,0.1,NA,0.266,11,29.43,1530,NA,"b",0.027,"< 2,500","nonadjacent"
2123,267,"Nonmetro","Urban 2,500-19,999 metro-adjacent","7","Recreation",0.494,0.099,0.244,0.086,0.491,0.24,0.171,0.153380424,0.34308779,0.327951564,0.175580222,10,10,0.352,0.216,0.13,0.08,0.248,12,20.03,3800,2039,"b",0.158,"2,500 - <20,000","adjacent"
2571,362,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Nonspecialized",0.433,0.053,0.342,0.139,0.51,0.32,0.1,0.166163142,0.395770393,0.310171198,0.127895267,22,14,0.361,0.284,0.132,0.076,0.344,10,29.46,2219,2630,"b",0.617,"2,500 - <20,000","nonadjacent"
861,225,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Farm-dependent",0.526,0.038,0.158,0.059,0.5,0.238,0.209,0.100990099,0.367326733,0.35049505,0.181188119,12,13,0.332,0.165,0.092,0.071,0.296,11,17.28,6479,1849,"a",0.118,"2,500 - <20,000","nonadjacent"
76,314,"Nonmetro","Rural metro non-adjacent","8","Nonspecialized",0.368,0.107,0.298,0.099,0.498,0.22,0.171,0.241310824,0.314796425,0.337636544,0.106256207,10,10,0.364,0.268,0.157,0.15,0.317,13,16.47,5139,NA,"a",0.627,"< 2,500","nonadjacent"
4303,222,"Nonmetro","Rural metro non-adjacent","8","Recreation",0.422,0.093,0.182,0.066,0.486,0.179,0.3,0.080889788,0.329625885,0.365015167,0.224469161,7,5,0.328,NA,0.129,NA,0.237,10,NA,NA,NA,"a",0.013,"< 2,500","nonadjacent"
593,275,"Nonmetro","Urban >20,000 metro-adjacent","5","Manufacturing-dependent",0.485,0.069,0.157,0.076,0.506,0.205,0.166,0.124,0.449,0.252,0.175,11,11,0.318,0.247,0.09,0.065,0.265,13,20.63,2209,1959,"b",0.042,">20,000","adjacent"
2654,282,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Nonspecialized",0.457,0.073,0.164,0.047,0.492,0.222,0.176,0.113659023,0.416749751,0.331006979,0.138584247,11,11,0.313,0.204,0.116,0.062,0.281,12,18.84,2850,3639,"a",0.055,"2,500 - <20,000","adjacent"
3846,210,"Metro","Metro > 1 million","1","Nonspecialized",0.522,0.041,0.211,0.101,0.506,0.241,0.118,0.075396825,0.209325397,0.317460317,0.39781746,13,6,0.221,0.157,0.061,0.091,0.16,13,6.08,1060,1230,"a",0.349,"> 1,000,000","metro"
5999,255,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.507,0.03,0.108,0.047,0.492,0.237,0.166,0.065195587,0.296890672,0.376128385,0.261785356,12,10,0.285,0.146,0.078,0.051,0.25,10,14.42,2129,1529,"a",0.039,"250,000 - 1,000,000","metro"
2952,232,"Metro","Metro > 1 million","1","Nonspecialized",0.52,0.032,0.153,0.068,0.5,0.207,0.175,0.129129129,0.276276276,0.286286286,0.308308308,9,10,0.309,NA,0.113,0.072,0.229,13,11.17,2859,2380,"a",0.101,"> 1,000,000","metro"
2869,383,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.412,0.096,0.261,0.085,0.522,0.238,0.182,0.266600595,0.387512389,0.255698712,0.090188305,12,12,0.314,0.205,0.132,0.095,0.287,13,26.95,5379,3600,"b",0.436,"> 1,000,000","metro"
1003,267,"Nonmetro","Urban >20,000 metro non-adjacent","8","Recreation",0.492,0.059,0.16,0.039,0.497,0.186,0.161,0.056112224,0.328657315,0.322645291,0.29258517,9,10,0.294,0.207,0.105,0.068,0.154,10,8.4,1250,870,"a",0.056,">20,000","nonadjacent"
4548,306,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Manufacturing-dependent",0.395,0.057,0.307,0.073,0.496,0.247,0.163,0.206237425,0.408450704,0.210261569,0.175050302,13,10,0.328,0.251,0.118,0.076,0.359,12,17.46,2869,1610,"a",0.178,"2,500 - <20,000","nonadjacent"
2691,207,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Mining-dependent",0.616,0.036,0.301,0.129,0.466,0.234,0.108,0.079158317,0.360721443,0.288577154,0.271543086,11,3,0.189,0.141,0.057,0.149,0.17,12,25.18,1820,1459,"a",0.437,"2,500 - <20,000","adjacent"
3048,247,"Metro","Metro > 1 million","1","Recreation",0.456,0.042,0.131,0.051,0.502,0.245,0.133,0.058291457,0.190954774,0.32160804,0.429145729,11,6,0.277,0.078,0.089,0.07,0.207,12,6.13,879,909,"a",0.239,"> 1,000,000","metro"
1195,314,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Nonspecialized",0.472,0.042,0.311,0.173,0.497,0.234,0.205,0.176176176,0.391391391,0.25025025,0.182182182,12,11,0.304,NA,0.122,0.068,0.284,9,20.34,3450,1370,"a",0.418,"2,500 - <20,000","adjacent"
1320,383,"Nonmetro","Rural metro-adjacent","4","Federal/State government-dependent",0.37,0.079,0.244,0.083,0.498,0.191,0.212,0.256852792,0.363451777,0.21928934,0.160406091,11,14,0.323,0.325,0.144,NA,0.363,13,NA,NA,NA,"b",0.019,"< 2,500","adjacent"
3548,218,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.463,0.063,0.178,0.074,0.499,0.247,0.103,0.060362173,0.212273642,0.371227364,0.356136821,14,6,0.214,0.178,0.07,0.099,0.17,13,8.88,1069,1750,"b",0.26,"250,000 - 1,000,000","metro"
3421,344,"Nonmetro","Rural metro non-adjacent","10","Mining-dependent",0.342,0.102,0.18,0.078,0.487,0.183,0.184,0.305,0.341,0.255,0.099,8,12,0.289,0.293,0.118,0.086,0.25,13,39.23,6259,3359,"b",0.045,"< 2,500","nonadjacent"
440,293,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Nonspecialized",0.418,0.065,0.237,0.078,0.511,0.237,0.163,0.172139303,0.364179104,0.287562189,0.176119403,13,12,0.296,0.202,0.115,0.068,0.293,14,23.87,3119,2339,"a",0.121,"2,500 - <20,000","nonadjacent"
198,292,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Manufacturing-dependent",0.423,0.072,0.238,0.061,0.514,0.23,0.181,0.213640923,0.4222668,0.242728185,0.121364092,12,12,0.348,0.365,0.125,0.088,0.328,14,28.01,2530,2989,"b",0.058,"2,500 - <20,000","adjacent"
6037,311,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Manufacturing-dependent",0.532,0.047,0.177,0.061,0.508,0.239,0.185,0.094911937,0.334637965,0.385518591,0.184931507,12,15,0.338,0.191,0.125,0.068,0.281,8,42.09,1949,3330,"b",0.066,"2,500 - <20,000","nonadjacent"
5591,380,"Nonmetro","Rural metro-adjacent","7","Mining-dependent",0.402,0.088,0.256,0.1,0.531,0.238,0.177,0.187743191,0.507782101,0.223735409,0.0807393,13,13,0.319,NA,0.139,0.127,0.284,13,31.21,9700,9439,"b",0.418,"< 2,500","adjacent"
3554,511,"Nonmetro","Rural metro non-adjacent","12","Federal/State government-dependent",0.359,0.075,0.311,0.08,0.509,0.417,0.078,0.185443669,0.430707876,0.286141575,0.097706879,27,7,0.418,0.425,0.184,0.071,0.386,11,NA,669,1979,"b",0.848,"< 2,500","nonadjacent"
3349,326,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.498,0.048,0.183,0.064,0.519,0.261,0.115,0.10040568,0.161257606,0.27484787,0.463488844,13,11,0.301,0.134,0.118,0.11,0.271,12,13.5,1589,829,"a",0.424,"250,000 - 1,000,000","metro"
3154,188,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.435,0.06,0.229,0.12,0.486,0.199,0.198,0.072477963,0.277179236,0.400587659,0.249755142,6,6,0.252,0.208,0.103,0.076,0.207,9,24.26,NA,3410,"a",0.042,"250,000 - 1,000,000","metro"
6052,282,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.512,0.052,0.223,0.057,0.508,0.244,0.111,0.152087475,0.392644135,0.256461233,0.198807157,14,8,0.335,0.201,0.131,0.128,0.292,11,23.34,6160,8030,"b",0.416,"250,000 - 1,000,000","metro"
3012,210,"Metro","Metro > 1 million","1","Nonspecialized",0.545,0.039,0.223,0.089,0.499,0.216,0.107,0.136047666,0.180734856,0.235352532,0.447864945,14,7,0.166,0.192,0.06,0.091,0.142,13,9.13,1530,849,"a",0.467,"> 1,000,000","metro"
4068,243,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Mining-dependent",0.512,0.031,0.321,0.2,0.506,0.307,0.121,0.286860582,0.29889669,0.265797392,0.148445336,20,8,0.294,NA,0.083,0.082,0.302,9,40.27,8119,3999,"b",0.63,"2,500 - <20,000","nonadjacent"
3564,219,"Metro","Metro <250k","2","Recreation",0.495,0.057,0.137,0.036,0.508,0.194,0.189,0.087475149,0.34194831,0.284294235,0.286282306,9,10,0.267,0.243,0.112,0.075,0.196,11,8.91,1100,920,"a",0.046,"< 250,000","metro"
1369,372,"Nonmetro","Rural metro non-adjacent","9","Farm-dependent",0.351,0.066,0.3,0.148,0.484,0.234,0.163,0.181908549,0.411530815,0.270377734,0.136182903,12,10,0.341,0.235,0.127,0.089,0.283,10,40.5,4910,14199,"b",0.219,"< 2,500","nonadjacent"
1478,220,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.528,0.056,0.126,0.055,0.511,0.194,0.189,0.067676768,0.238383838,0.246464646,0.447474747,8,9,0.212,0.13,0.077,0.071,0.182,10,6.71,1109,1149,"a",0.093,"> 1,000,000","metro"
4361,346,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Federal/State government-dependent",0.319,0.045,0.27,0.131,0.403,0.184,0.139,0.249255214,0.33366435,0.293942403,0.123138034,11,11,0.292,NA,0.089,0.086,0.261,10,29.62,5870,3139,"b",0.507,"2,500 - <20,000","nonadjacent"
2668,284,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Recreation",0.382,0.096,0.278,0.122,0.514,0.213,0.191,0.150887574,0.389546351,0.282051282,0.177514793,11,11,0.331,0.159,0.144,0.101,0.254,13,21.15,5340,4259,"b",0.338,"2,500 - <20,000","adjacent"
1005,308,"Nonmetro","Rural metro non-adjacent","12","Federal/State government-dependent",0.349,0.087,0.221,0.06,0.491,0.192,0.256,0.166332665,0.402805611,0.338677355,0.092184369,11,14,0.337,0.222,0.147,0.046,0.213,11,24.33,4180,2859,"a",0.021,"< 2,500","nonadjacent"
4457,214,"Metro","Metro > 1 million","1","Nonspecialized",0.523,0.05,0.103,0.038,0.514,0.204,0.179,0.096078431,0.218627451,0.238235294,0.447058824,7,11,0.209,0.134,0.068,0.06,0.205,10,5.97,2729,539,"a",0.059,"> 1,000,000","metro"
598,238,"Nonmetro","Urban >20,000 metro non-adjacent","8","Recreation",0.466,0.059,0.274,0.115,0.503,0.223,0.156,0.052156469,0.302908726,0.357071214,0.287863591,12,10,0.212,0.174,0.073,0.056,0.193,12,20.78,1599,1339,"a",0.048,">20,000","nonadjacent"
5199,379,"Metro","Metro > 1 million","1","Manufacturing-dependent",0.494,0.059,0.221,0.073,0.51,0.25,0.131,0.138888889,0.381944444,0.301587302,0.177579365,13,9,0.33,0.249,0.117,0.079,0.321,14,23.42,3749,2579,"b",0.136,"> 1,000,000","metro"
3637,322,"Metro","Metro > 1 million","1","Nonspecialized",0.52,0.059,0.19,0.068,0.5,0.239,0.172,0.108267717,0.421259843,0.282480315,0.187992126,12,11,0.308,0.238,0.099,0.066,0.268,9,23.61,3379,3320,"b",0.048,"> 1,000,000","metro"
3307,254,"Metro","Metro <250k","2","Nonspecialized",0.397,0.104,0.311,0.11,0.518,0.284,0.118,0.286573146,0.254509018,0.327655311,0.131262525,15,7,0.302,0.141,0.096,0.058,0.184,10,21.84,2570,2180,"b",0.656,"< 250,000","metro"
1915,326,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Nonspecialized",0.445,0.074,0.279,0.102,0.518,0.229,0.172,0.181544634,0.382146439,0.306920762,0.129388164,12,14,0.358,0.233,0.164,0.098,0.319,13,38.77,4279,1929,"b",0.437,"2,500 - <20,000","adjacent"
2665,262,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Recreation",0.492,0.068,0.133,0.051,0.486,0.206,0.159,0.117352056,0.389167503,0.293881645,0.199598796,10,9,0.3,0.211,0.101,0.063,0.254,13,15.91,4070,3040,"b",0.031,"2,500 - <20,000","nonadjacent"
2948,252,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.516,0.057,0.135,0.037,0.514,0.218,0.199,0.086172345,0.417835671,0.340681363,0.155310621,10,12,0.326,0.315,0.096,0.067,0.274,11,16.34,8199,4090,"b",0.028,"250,000 - 1,000,000","metro"
1031,259,"Metro","Metro > 1 million","1","Nonspecialized",0.425,0.04,0.312,0.121,0.498,0.241,0.132,0.215568862,0.363273453,0.264471058,0.156686627,13,8,0.313,NA,0.099,0.09,0.247,9,20.95,3259,3519,"a",0.584,"> 1,000,000","metro"
3155,316,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.487,0.07,0.164,0.05,0.522,0.216,0.141,0.119554205,0.323201621,0.271529889,0.285714286,12,9,0.336,0.184,0.12,0.088,0.285,12,15.18,1420,1350,"b",0.315,"250,000 - 1,000,000","metro"
423,282,"Nonmetro","Rural metro non-adjacent","12","Mining-dependent",0.437,0.035,0.367,0.172,0.514,0.253,0.199,0.189707366,0.369323915,0.286579213,0.154389506,13,12,0.286,NA,0.107,0.113,0.266,10,NA,NA,3779,"a",0.387,"< 2,500","nonadjacent"
1587,270,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.53,0.052,0.137,0.059,0.511,0.211,0.187,0.09009009,0.346346346,0.3003003,0.263263263,8,10,0.267,0.136,0.102,0.071,0.235,13,11.73,6690,1820,"b",0.047,"250,000 - 1,000,000","metro"
1210,245,"Metro","Metro > 1 million","1","Nonspecialized",0.53,0.064,0.306,0.13,0.521,0.216,0.153,0.114488349,0.278622087,0.296859169,0.310030395,12,8,0.241,0.144,0.085,0.103,0.237,11,12.45,1509,1339,"b",0.549,"> 1,000,000","metro"
1632,232,"Nonmetro","Rural metro non-adjacent","12","Farm-dependent",0.555,0.038,0.189,0.104,0.493,0.218,0.248,0.096774194,0.383064516,0.348790323,0.171370968,12,11,0.331,0.193,0.105,0.055,0.315,10,25.92,5620,2869,"a",0.044,"< 2,500","nonadjacent"
5345,217,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.522,0.041,0.105,0.041,0.498,0.26,0.158,0.064870259,0.388223553,0.326347305,0.220558882,10,9,0.331,0.13,0.096,0.076,0.241,10,10.03,3859,1560,"a",0.014,"250,000 - 1,000,000","metro"
2613,225,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Nonspecialized",0.523,0.037,0.214,0.073,0.475,0.189,0.193,0.104901961,0.294117647,0.373529412,0.22745098,11,10,0.265,0.157,0.084,0.087,0.297,13,18.08,3699,1350,"b",0.12,"2,500 - <20,000","nonadjacent"
4659,272,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.52,0.053,0.169,0.047,0.526,0.201,0.16,0.101917255,0.300706357,0.315842583,0.281533804,9,11,0.279,0.218,0.108,0.083,0.279,13,11.66,980,800,"b",0.113,"250,000 - 1,000,000","metro"
5264,308,"Nonmetro","Urban 2,500-19,999 metro-adjacent","3","Nonspecialized",0.471,0.039,0.34,0.187,0.505,0.251,0.163,0.171370968,0.376008065,0.286290323,0.166330645,13,10,0.313,0.282,0.111,0.078,0.291,10,26.52,3549,3220,"a",0.237,"2,500 - <20,000","adjacent"
2430,135,"Nonmetro","Rural metro non-adjacent","12","Recreation",0.468,0.049,0.224,0.141,0.507,0.146,0.264,0.043010753,0.171065494,0.31769306,0.468230694,6,9,0.184,0.139,0.059,0.045,0.138,12,8.26,1329,1129,"b",0.068,"< 2,500","nonadjacent"
367,209,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Farm-dependent",0.52,0.038,0.15,0.078,0.514,0.239,0.207,0.138,0.35,0.313,0.199,13,12,0.294,NA,0.082,0.067,0.22,12,22.91,3180,2370,"b",0.078,"2,500 - <20,000","adjacent"
1941,189,"Metro","Metro <250k","2","Farm-dependent",0.46,0.047,0.349,0.204,0.48,0.214,0.226,0.080039526,0.427865613,0.291501976,0.200592885,10,8,0.257,NA,0.095,NA,0.267,11,NA,NA,829,"a",0.047,"< 250,000","metro"
4279,291,"Metro","Metro 250k - 1 million","2","Manufacturing-dependent",0.476,0.061,0.233,0.092,0.504,0.271,0.107,0.13559322,0.376869392,0.313060818,0.17447657,14,7,0.305,0.177,0.099,0.09,0.25,13,17.73,8969,5260,"b",0.193,"250,000 - 1,000,000","metro"
1951,297,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Recreation",0.387,0.095,0.242,0.087,0.493,0.179,0.288,0.134194831,0.311133201,0.383697813,0.170974155,10,14,0.347,0.216,0.135,0.059,0.249,10,17.63,2559,2929,"a",0.151,"2,500 - <20,000","nonadjacent"
3706,327,"Nonmetro","Rural metro non-adjacent","9","Nonspecialized",0.609,0.034,0.282,0.128,0.508,0.245,0.18,0.162401575,0.424212598,0.270669291,0.142716535,11,12,0.324,0.317,0.122,0.083,0.34,10,29.03,9739,2379,"a",0.251,"< 2,500","nonadjacent"
5040,334,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Mining-dependent",0.522,0.049,0.168,0.066,0.493,0.215,0.227,0.097683787,0.401812689,0.332326284,0.168177241,10,12,0.341,0.218,0.111,0.056,0.274,9,27.53,3210,2150,"a",0.06,"2,500 - <20,000","adjacent"
5115,310,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Nonspecialized",0.407,0.08,0.259,0.069,0.495,0.241,0.147,0.228830645,0.421370968,0.197580645,0.152217742,13,7,0.341,0.226,0.115,0.112,0.312,13,30.4,6710,NA,"a",0.357,"2,500 - <20,000","nonadjacent"
2289,389,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Farm-dependent",0.426,0.059,0.245,0.071,0.5,0.235,0.157,0.220779221,0.384615385,0.262737263,0.131868132,13,11,0.347,0.299,0.116,0.092,0.345,13,40.74,3619,1610,"a",0.026,"2,500 - <20,000","nonadjacent"
2224,357,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Manufacturing-dependent",0.426,0.065,0.217,0.065,0.499,0.219,0.188,0.173694779,0.455823293,0.251004016,0.119477912,11,12,0.309,0.298,0.134,0.072,0.326,14,25.18,2909,2889,"a",0.066,"2,500 - <20,000","nonadjacent"
5327,207,"Nonmetro","Urban 2,500-19,999 metro-adjacent","3","Manufacturing-dependent",0.555,0.037,0.106,0.059,0.508,0.241,0.164,0.08250497,0.378727634,0.36083499,0.177932406,12,9,0.319,0.141,0.082,0.055,0.201,13,8.36,1379,1199,"a",0.069,"2,500 - <20,000","adjacent"
3793,224,"Nonmetro","Rural metro-adjacent","4","Farm-dependent",0.549,0.063,0.112,0.093,0.488,0.228,0.207,0.097318769,0.377358491,0.369414101,0.15590864,10,11,0.324,0.146,0.087,0.065,0.246,13,21.96,1959,2580,"b",0.085,"< 2,500","adjacent"
4381,255,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Farm-dependent",0.38,0.035,0.339,0.16,0.458,0.201,0.217,0.226692836,0.304219823,0.325809617,0.143277723,12,8,0.3,NA,0.113,0.077,0.284,9,37.99,2999,2999,"a",0.345,"2,500 - <20,000","nonadjacent"
6023,178,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Mining-dependent",0.61,0.023,0.231,0.132,0.459,0.18,0.112,0.048192771,0.170682731,0.242971888,0.53815261,8,4,0.156,0.135,0.047,0.098,0.123,12,11.26,2579,1710,"a",0.117,"2,500 - <20,000","nonadjacent"
