"row_id","heart_disease_mortality_per_100k","metro_ruccs","population_ruccs","urban_influence","economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_excessive_drinking","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__homicides_per_100k","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","yr","demo__pct_nonwhite","pure_population","metro_adjacency"
596,350,"Nonmetro","Urban >20,000 metro non-adjacent","8","Federal/State government-dependent",0.284,0.051,0.202,0.081,0.43,0.237,0.068,0.100098135,0.311089303,0.345436703,0.243375859,15,6,0.34,0.24,0.101,0.063,0.218,0.271,10,6.4,19.06,969,3800,"a",0.249,">20,000","nonadjacent"
2150,304,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Federal/State government-dependent",0.438,0.061,0.149,0.068,0.471,0.177,0.207,0.108324975,0.440320963,0.252758275,0.198595787,8,11,0.318,0.189,0.118,0.073,0.18,0.239,12,3.3,16.19,1979,2159,"a",0.083,"2,500 - <20,000","adjacent"
931,360,"Metro","Metro > 1 million","1","Nonspecialized",0.393,0.071,0.211,0.04,0.512,0.224,0.18,0.212935323,0.367164179,0.308457711,0.111442786,12,14,0.341,0.27,0.139,0.102,0.09,0.351,12,6.5,38,2529,2450,"a",0.082,"> 1,000,000","metro"
1054,411,"Nonmetro","Urban >20,000 metro-adjacent","5","Federal/State government-dependent",0.436,0.074,0.226,0.08,0.525,0.255,0.136,0.141434263,0.303784861,0.30876494,0.246015936,13,11,0.398,0.259,0.122,0.114,0.147,0.338,12,9.81,19.74,2429,1509,"b",0.504,">20,000","adjacent"
1420,278,"Nonmetro","Urban >20,000 metro-adjacent","3","Nonspecialized",0.454,0.055,0.176,0.054,0.516,0.241,0.16,0.134462151,0.430278884,0.288844622,0.146414343,12,11,0.319,0.224,0.124,0.091,0.166,0.329,14,3.3,13.29,1699,1559,"a",0.05,">20,000","adjacent"
994,371,"Nonmetro","Urban >20,000 metro non-adjacent","8","Manufacturing-dependent",0.442,0.075,0.18,0.039,0.504,0.244,0.149,0.148335015,0.403632694,0.249243189,0.198789102,12,10,0.337,0.334,0.127,0.105,0.095,0.363,14,4.6,18.71,2010,1530,"a",0.195,">20,000","nonadjacent"
2688,217,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.561,0.04,0.111,0.027,0.513,0.237,0.127,0.040733198,0.274949084,0.364562118,0.319755601,13,8,0.277,0.153,0.087,0.073,0.19,0.23,11,1.74,7.63,1489,1589,"b",0.084,"250,000 - 1,000,000","metro"
4400,330,"Metro","Metro <250k","2","Federal/State government-dependent",0.4,0.038,0.226,0.092,0.488,0.248,0.103,0.101303912,0.331995988,0.356068205,0.210631896,15,8,0.341,0.295,0.105,0.099,0.184,0.314,10,6.84,14.71,1240,1380,"b",0.367,"< 250,000","metro"
1790,337,"Nonmetro","Urban >20,000 metro non-adjacent","8","Nonspecialized",0.423,0.063,0.284,0.121,0.512,0.254,0.19,0.128024194,0.339717742,0.342741935,0.189516129,14,13,0.365,0.206,0.147,0.073,0.123,0.32,10,3.6,27.62,2470,2300,"b",0.187,">20,000","nonadjacent"
728,294,"Nonmetro","Urban >20,000 metro-adjacent","5","Mining-dependent",0.463,0.068,0.212,0.049,0.509,0.199,0.178,0.113432836,0.409950249,0.261691542,0.214925373,11,12,0.318,0.218,0.125,0.09,0.094,0.32,14,1.5,11.66,1959,1450,"a",0.046,">20,000","adjacent"
5608,203,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.531,0.039,0.148,0.054,0.519,0.234,0.134,0.087349398,0.135542169,0.191767068,0.585341365,13,5,0.188,0.081,0.071,0.076,0.143,0.164,13,2.69,6.23,899,720,"b",0.498,"> 1,000,000","metro"
2834,212,"Metro","Metro > 1 million","1","Nonspecialized",0.489,0.05,0.176,0.074,0.503,0.296,0.104,0.078842315,0.193612774,0.26746507,0.46007984,11,6,0.242,0.129,0.101,0.072,0.184,0.171,13,1.6,9.93,2670,2499,"a",0.209,"> 1,000,000","metro"
3862,205,"Metro","Metro <250k","2","Nonspecialized",0.537,0.062,0.177,0.075,0.501,0.247,0.146,0.132930514,0.306143001,0.271903323,0.289023162,12,8,0.3,0.219,0.1,0.069,0.139,0.261,13,3.49,14.11,7389,2649,"b",0.124,"< 250,000","metro"
538,266,"Metro","Metro > 1 million","1","Nonspecialized",0.501,0.061,0.233,0.05,0.512,0.225,0.13,0.149801587,0.245039683,0.248015873,0.357142857,13,8,0.271,0.177,0.096,0.084,0.212,0.219,13,9.9,6.62,1250,1080,"a",0.56,"> 1,000,000","metro"
649,306,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Manufacturing-dependent",0.417,0.058,0.243,0.096,0.448,0.192,0.17,0.23023023,0.395395395,0.281281281,0.093093093,11,10,0.364,0.294,0.13,0.096,0.148,0.32,12,8.3,25.23,2390,2829,"b",0.249,"2,500 - <20,000","adjacent"
3802,291,"Metro","Metro 250k - 1 million","2","Manufacturing-dependent",0.474,0.053,0.205,0.074,0.501,0.266,0.099,0.147233202,0.378458498,0.303359684,0.170948617,13,7,0.328,0.173,0.104,0.091,0.154,0.257,13,3.5,20.09,9069,4440,"a",0.188,"250,000 - 1,000,000","metro"
2091,258,"Metro","Metro 250k - 1 million","2","Manufacturing-dependent",0.455,0.058,0.252,0.094,0.51,0.238,0.167,0.178781925,0.307465619,0.320235756,0.193516699,12,11,0.325,0.211,0.112,0.09,0.102,0.3,13,6.8,20.53,2609,1460,"a",0.211,"250,000 - 1,000,000","metro"
955,261,"Metro","Metro <250k","2","Manufacturing-dependent",0.471,0.086,0.153,0.029,0.519,0.231,0.172,0.104950495,0.353465347,0.318811881,0.222772277,12,12,0.316,0.23,0.105,0.094,0.161,0.268,13,5.19,10.57,2149,1230,"b",0.196,"< 250,000","metro"
6263,224,"Metro","Metro > 1 million","1","Nonspecialized",0.53,0.05,0.116,0.034,0.508,0.221,0.147,0.057654076,0.226640159,0.206759443,0.508946322,9,8,0.2,0.121,0.072,0.084,0.175,0.206,11,0.61,5.12,950,980,"b",0.265,"> 1,000,000","metro"
1045,245,"Metro","Metro > 1 million","1","Nonspecialized",0.523,0.048,0.303,0.123,0.505,0.215,0.149,0.119119119,0.275275275,0.304304304,0.301301301,12,8,0.245,0.141,0.095,0.092,0.146,0.232,11,5.3,12.28,1480,1339,"a",0.573,"> 1,000,000","metro"
5780,304,"Metro","Metro > 1 million","1","Nonspecialized",0.458,0.073,0.148,0.047,0.486,0.23,0.153,0.095334686,0.378296146,0.356997972,0.169371197,9,10,0.324,0.217,0.091,0.078,0.151,0.257,12,0.7,11.02,2379,2439,"a",0.065,"> 1,000,000","metro"
449,270,"Metro","Metro > 1 million","1","Manufacturing-dependent",0.498,0.051,0.279,0.121,0.517,0.267,0.105,0.159090909,0.294466403,0.333003953,0.213438735,13,7,0.288,0.131,0.1,0.079,0.202,0.234,10,3.11,15.25,3979,2500,"b",0.33,"> 1,000,000","metro"
3710,363,"Nonmetro","Urban >20,000 metro non-adjacent","8","Nonspecialized",0.425,0.057,0.204,0.058,0.51,0.231,0.167,0.149949341,0.403242148,0.291793313,0.155015198,13,12,0.369,0.237,0.126,0.09,0.094,0.322,14,2.9,19.51,2109,969,"a",0.082,">20,000","nonadjacent"
2259,268,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.488,0.056,0.129,0.04,0.516,0.223,0.154,0.095285858,0.299899699,0.300902708,0.303911735,11,10,0.271,0.185,0.109,0.092,0.154,0.264,11,4.51,5.82,1360,1339,"b",0.211,"250,000 - 1,000,000","metro"
5627,250,"Metro","Metro <250k","2","Manufacturing-dependent",0.544,0.046,0.14,0.044,0.513,0.212,0.142,0.083333333,0.331325301,0.309236948,0.276104418,13,9,0.278,0.212,0.09,0.086,0.191,0.226,11,1.56,10.34,1630,1090,"b",0.163,"< 250,000","metro"
5387,207,"Nonmetro","Urban >20,000 metro non-adjacent","8","Federal/State government-dependent",0.316,0.1,0.41,0.117,0.52,0.304,0.096,0.262795276,0.325787402,0.299212598,0.112204724,14,8,0.356,0.134,0.136,0.077,0.12,0.233,10,16.4,36.42,1430,1209,"a",0.913,">20,000","nonadjacent"
4559,252,"Metro","Metro > 1 million","1","Nonspecialized",0.495,0.053,0.153,0.061,0.512,0.244,0.129,0.101507538,0.342713568,0.272361809,0.283417085,12,8,0.301,0.222,0.109,0.085,0.185,0.262,13,1.94,9.22,2250,1959,"b",0.144,"> 1,000,000","metro"
5562,252,"Metro","Metro > 1 million","1","Nonspecialized",0.489,0.049,0.217,0.084,0.509,0.267,0.122,0.108267717,0.31988189,0.296259843,0.275590551,12,7,0.279,0.162,0.1,0.065,0.147,0.259,13,3.7,10.37,2830,2210,"a",0.25,"> 1,000,000","metro"
944,304,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.408,0.084,0.291,0.108,0.503,0.22,0.141,0.217871486,0.342369478,0.270080321,0.169678715,12,10,0.377,0.183,0.15,0.133,0.112,0.327,12,8.05,29.02,5509,5760,"b",0.64,"250,000 - 1,000,000","metro"
5898,338,"Nonmetro","Urban >20,000 metro non-adjacent","8","Nonspecialized",0.429,0.061,0.267,0.116,0.51,0.249,0.175,0.140243902,0.339430894,0.340447154,0.179878049,13,12,0.297,0.203,0.137,0.083,0.125,0.314,10,3.5,23.35,2169,2289,"a",0.208,">20,000","nonadjacent"
2014,185,"Metro","Metro > 1 million","1","Nonspecialized",0.563,0.03,0.09,0.028,0.507,0.247,0.114,0.045634921,0.146825397,0.204365079,0.603174603,12,5,0.234,0.085,0.087,0.075,0.147,0.187,13,1.6,6.24,1239,509,"a",0.41,"> 1,000,000","metro"
1516,278,"Metro","Metro > 1 million","1","Nonspecialized",0.449,0.071,0.197,0.071,0.504,0.226,0.15,0.127849356,0.39147671,0.309217047,0.171456888,11,11,0.368,0.277,0.128,0.092,0.159,0.344,14,2.92,12.92,2160,1869,"b",0.12,"> 1,000,000","metro"
436,272,"Metro","Metro > 1 million","1","Nonspecialized",0.507,0.075,0.129,0.042,0.517,0.238,0.14,0.081243731,0.345035105,0.286860582,0.286860582,10,9,0.29,0.189,0.081,0.084,0.182,0.248,12,1.53,10.8,2510,1739,"b",0.186,"> 1,000,000","metro"
4667,244,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.478,0.043,0.209,0.105,0.511,0.268,0.121,0.099311701,0.29006883,0.327433628,0.283185841,14,9,0.324,0.21,0.1,0.093,0.172,0.239,13,5.4,8.32,1719,1580,"a",0.217,"250,000 - 1,000,000","metro"
377,350,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Nonspecialized",0.371,0.088,0.248,0.048,0.476,0.229,0.157,0.2,0.42020202,0.253535354,0.126262626,12,12,0.367,0.208,0.131,0.118,0.069,0.382,13,8.42,37.31,3169,1730,"b",0.37,"2,500 - <20,000","adjacent"
3877,298,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Nonspecialized",0.487,0.064,0.164,0.042,0.524,0.215,0.195,0.159959759,0.378269618,0.261569416,0.200201207,11,12,0.352,0.176,0.145,0.103,0.159,0.305,12,4.3,16.33,2169,2320,"a",0.33,"2,500 - <20,000","adjacent"
3860,303,"Metro","Metro <250k","2","Nonspecialized",0.469,0.066,0.206,0.064,0.527,0.23,0.137,0.128672746,0.334346505,0.281661601,0.255319149,13,9,0.369,0.194,0.14,0.097,0.1,0.314,14,9.31,18.06,1610,720,"b",0.419,"< 250,000","metro"
2536,243,"Metro","Metro > 1 million","1","Nonspecialized",0.499,0.05,0.097,0.035,0.505,0.211,0.171,0.069556452,0.276209677,0.328629032,0.325604839,10,9,0.295,0.148,0.09,0.077,0.155,0.185,12,0.9,9.75,1939,1200,"a",0.092,"> 1,000,000","metro"
2398,327,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Nonspecialized",0.409,0.051,0.236,0.059,0.487,0.228,0.162,0.148915187,0.418145957,0.300788955,0.132149901,10,12,0.342,0.273,0.115,0.086,0.105,0.339,12,4.31,28.65,5919,4110,"b",0.143,"2,500 - <20,000","adjacent"
3099,337,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Federal/State government-dependent",0.377,0.05,0.326,0.147,0.384,0.189,0.133,0.211100099,0.369672944,0.308225966,0.111000991,10,12,0.337,0.214,0.101,0.095,0.256,0.296,9,5.7,28.27,5180,2330,"b",0.369,"2,500 - <20,000","nonadjacent"
5174,220,"Metro","Metro > 1 million","1","Nonspecialized",0.525,0.056,0.238,0.115,0.519,0.219,0.133,0.074,0.243,0.33,0.353,10,7,0.248,0.182,0.114,0.077,0.209,0.201,11,3.54,11.15,1969,1319,"b",0.325,"> 1,000,000","metro"
1801,302,"Metro","Metro > 1 million","1","Nonspecialized",0.456,0.06,0.253,0.089,0.507,0.228,0.157,0.171287129,0.32970297,0.311881188,0.187128713,12,11,0.344,0.262,0.127,0.1,0.107,0.305,13,5.7,17.7,2599,2419,"a",0.261,"> 1,000,000","metro"
4821,350,"Nonmetro","Urban >20,000 metro non-adjacent","8","Federal/State government-dependent",0.295,0.081,0.212,0.097,0.439,0.228,0.083,0.098577236,0.30995935,0.345528455,0.245934959,15,6,0.35,0.231,0.093,0.066,0.221,0.272,10,2.27,20.84,1210,3539,"b",0.252,">20,000","nonadjacent"
3580,370,"Nonmetro","Urban >20,000 metro non-adjacent","8","Manufacturing-dependent",0.447,0.086,0.202,0.039,0.517,0.25,0.159,0.155555556,0.402020202,0.248484848,0.193939394,12,12,0.338,0.34,0.121,0.107,0.093,0.404,14,5.38,19.66,2040,1659,"b",0.173,">20,000","nonadjacent"
4384,262,"Metro","Metro > 1 million","1","Recreation",0.517,0.035,0.139,0.05,0.504,0.218,0.142,0.1,0.297029703,0.266336634,0.336633663,10,8,0.221,0.18,0.078,0.077,0.185,0.218,10,1.8,9.37,1289,1340,"a",0.278,"> 1,000,000","metro"
5722,259,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.388,0.065,0.288,0.122,0.52,0.189,0.273,0.141304348,0.358695652,0.311264822,0.188735178,10,14,0.309,0.212,0.119,0.09,0.148,0.273,11,5.8,19.07,2810,1890,"a",0.263,"250,000 - 1,000,000","metro"
2746,350,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Manufacturing-dependent",0.415,0.061,0.249,0.085,0.51,0.231,0.201,0.176649746,0.423350254,0.263959391,0.136040609,11,11,0.309,0.305,0.103,0.086,0.165,0.312,10,4.22,30.14,3980,1960,"b",0.112,"2,500 - <20,000","adjacent"
1881,340,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.477,0.066,0.257,0.059,0.523,0.239,0.173,0.209775967,0.319755601,0.344195519,0.126272912,11,13,0.342,0.16,0.152,0.102,0.086,0.335,12,7.6,18.51,2180,2190,"a",0.488,">20,000","adjacent"
3572,240,"Metro","Metro 250k - 1 million","2","Recreation",0.444,0.066,0.243,0.085,0.497,0.228,0.167,0.138415246,0.312938816,0.332998997,0.215646941,11,9,0.296,0.276,0.115,0.069,0.18,0.27,12,2.82,24.83,3249,3139,"b",0.272,"250,000 - 1,000,000","metro"
968,367,"Metro","Metro <250k","2","Federal/State government-dependent",0.409,0.079,0.205,0.051,0.519,0.23,0.148,0.189271255,0.317813765,0.314777328,0.178137652,11,12,0.339,0.244,0.135,0.094,0.13,0.332,13,10.31,21.73,2179,1490,"b",0.252,"< 250,000","metro"
5259,273,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.5,0.041,0.199,0.099,0.501,0.221,0.114,0.093093093,0.261261261,0.335335335,0.31031031,11,7,0.288,0.205,0.086,0.075,0.15,0.254,10,1.13,9.89,2599,1969,"b",0.187,"> 1,000,000","metro"
3942,239,"Metro","Metro > 1 million","1","Nonspecialized",0.502,0.062,0.221,0.081,0.515,0.283,0.085,0.102409639,0.355421687,0.303212851,0.238955823,13,5,0.252,0.198,0.111,0.068,0.115,0.256,13,2.91,13.66,7270,7970,"b",0.232,"> 1,000,000","metro"
61,250,"Metro","Metro > 1 million","1","Mining-dependent",0.432,0.043,0.259,0.154,0.499,0.203,0.24,0.104790419,0.294411178,0.349301397,0.251497006,12,14,0.268,0.223,0.112,0.073,0.184,0.246,10,3,21.12,2400,1919,"a",0.131,"> 1,000,000","metro"
2661,303,"Metro","Metro > 1 million","1","Nonspecialized",0.449,0.097,0.168,0.056,0.495,0.23,0.148,0.089463221,0.362823062,0.367793241,0.179920477,9,9,0.337,0.201,0.092,0.077,0.159,0.266,12,0.9,12.91,2490,2199,"b",0.059,"> 1,000,000","metro"
6204,192,"Metro","Metro <250k","2","Federal/State government-dependent",0.528,0.074,0.252,0.164,0.501,0.228,0.099,0.120603015,0.213065327,0.336683417,0.329648241,12,5,0.233,0.155,0.076,0.083,0.148,0.168,10,6.37,28.54,1520,1339,"b",0.436,"< 250,000","metro"
756,329,"Metro","Metro <250k","2","Federal/State government-dependent",0.399,0.047,0.231,0.09,0.48,0.245,0.112,0.09929078,0.334346505,0.359675785,0.20668693,15,9,0.334,0.295,0.108,0.077,0.176,0.295,10,7.4,14.93,1109,1369,"a",0.364,"< 250,000","metro"
2173,255,"Metro","Metro > 1 million","1","Nonspecialized",0.475,0.062,0.235,0.059,0.518,0.243,0.125,0.155945419,0.281676413,0.231968811,0.330409357,13,8,0.276,0.144,0.089,0.1,0.155,0.273,11,14.8,5.39,1109,1180,"a",0.677,"> 1,000,000","metro"
6019,219,"Metro","Metro 250k - 1 million","2","Recreation",0.522,0.039,0.089,0.039,0.511,0.203,0.152,0.060696517,0.263681592,0.287562189,0.388059701,10,7,0.252,0.161,0.078,0.074,0.202,0.206,11,0.66,7.74,1690,1290,"b",0.058,"250,000 - 1,000,000","metro"
2866,241,"Metro","Metro > 1 million","1","Nonspecialized",0.523,0.054,0.15,0.054,0.501,0.274,0.107,0.0687251,0.289840637,0.331673307,0.309760956,13,6,0.298,0.179,0.106,0.085,0.175,0.252,13,2.31,9.88,1669,1709,"b",0.082,"> 1,000,000","metro"
4321,221,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.531,0.06,0.144,0.041,0.514,0.206,0.156,0.114427861,0.295522388,0.250746269,0.339303483,10,9,0.27,0.163,0.097,0.079,0.195,0.242,11,3.6,8.49,1429,1080,"a",0.34,"250,000 - 1,000,000","metro"
5817,205,"Metro","Metro > 1 million","1","Nonspecialized",0.482,0.047,0.216,0.091,0.495,0.223,0.124,0.138751239,0.189296333,0.313181368,0.35877106,14,7,0.219,0.12,0.078,0.071,0.175,0.158,8,3.1,8.34,1259,1290,"a",0.507,"> 1,000,000","metro"
2666,255,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Nonspecialized",0.501,0.054,0.281,0.137,0.508,0.246,0.164,0.086086086,0.317317317,0.386386386,0.21021021,14,11,0.253,0.224,0.093,0.091,0.157,0.238,11,12.8,43.85,1569,1170,"a",0.285,"2,500 - <20,000","nonadjacent"
3276,303,"Metro","Metro <250k","2","Nonspecialized",0.472,0.044,0.259,0.112,0.51,0.244,0.142,0.141566265,0.282128514,0.329317269,0.246987952,15,9,0.28,0.204,0.109,0.096,0.093,0.284,10,3.55,16.65,1649,1540,"b",0.308,"< 250,000","metro"
1364,163,"Metro","Metro <250k","2","Nonspecialized",0.556,0.028,0.092,0.048,0.524,0.249,0.132,0.054848188,0.209598433,0.319294809,0.41625857,15,6,0.225,0.114,0.072,0.062,0.143,0.193,12,1.7,7.51,1239,420,"a",0.179,"< 250,000","metro"
6202,276,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.474,0.075,0.2,0.046,0.496,0.248,0.14,0.133531157,0.34421365,0.327398615,0.194856578,12,9,0.316,0.197,0.113,0.078,0.196,0.289,13,1.42,15.57,3049,1730,"b",0.171,"250,000 - 1,000,000","metro"
640,296,"Metro","Metro <250k","2","Nonspecialized",0.457,0.068,0.124,0.041,0.499,0.203,0.193,0.098802395,0.469061876,0.246506986,0.185628743,10,13,0.314,0.209,0.113,0.082,0.188,0.285,14,2.7,13.96,2000,1229,"a",0.05,"< 250,000","metro"
365,234,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Federal/State government-dependent",0.385,0.083,0.261,0.093,0.491,0.202,0.163,0.180541625,0.293881645,0.327983952,0.197592778,11,9,0.219,0.246,0.091,0.119,0.147,0.2,10,11.18,31.1,2150,1330,"b",0.826,"2,500 - <20,000","adjacent"
5965,318,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.502,0.065,0.15,0.062,0.51,0.203,0.191,0.110775428,0.390735146,0.280966767,0.217522659,10,13,0.296,0.24,0.119,0.081,0.191,0.303,12,3.4,12.45,1650,1240,"a",0.128,"250,000 - 1,000,000","metro"
880,179,"Nonmetro","Urban >20,000 metro-adjacent","5","Recreation",0.54,0.043,0.218,0.123,0.496,0.194,0.137,0.058358061,0.194856578,0.320474777,0.426310584,11,7,0.174,0.161,0.053,0.078,0.221,0.138,11,3.9,19.85,1209,970,"a",0.222,">20,000","adjacent"
3492,224,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.518,0.04,0.122,0.032,0.498,0.197,0.12,0.054347826,0.158102767,0.255928854,0.531620553,11,6,0.226,0.112,0.082,0.081,0.154,0.179,13,1.67,6.21,700,620,"b",0.257,"250,000 - 1,000,000","metro"
5523,292,"Metro","Metro <250k","2","Nonspecialized",0.337,0.071,0.252,0.106,0.51,0.161,0.336,0.131658291,0.390954774,0.312562814,0.164824121,7,18,0.268,0.247,0.117,0.072,0.158,0.256,11,3.9,21.87,3569,1880,"a",0.107,"< 250,000","metro"
344,335,"Nonmetro","Urban >20,000 metro-adjacent","3","Nonspecialized",0.442,0.064,0.212,0.062,0.51,0.241,0.164,0.153313551,0.399604352,0.256181998,0.190900099,13,12,0.354,0.262,0.132,0.079,0.083,0.351,14,4,23.1,1240,1290,"a",0.077,">20,000","adjacent"
8,288,"Nonmetro","Urban >20,000 metro-adjacent","5","Federal/State government-dependent",0.501,0.048,0.212,0.055,0.516,0.207,0.121,0.137755102,0.294897959,0.280612245,0.286734694,11,8,0.283,0.22,0.112,0.089,0.067,0.272,13,3.8,13.74,2439,1540,"a",0.076,">20,000","adjacent"
5463,309,"Metro","Metro > 1 million","1","Nonspecialized",0.505,0.059,0.192,0.078,0.508,0.237,0.151,0.131760079,0.336283186,0.332350049,0.199606686,13,10,0.326,0.255,0.099,0.08,0.156,0.316,14,1.3,11.1,2979,2059,"b",0.113,"> 1,000,000","metro"
6104,298,"Nonmetro","Urban >20,000 metro-adjacent","5","Mining-dependent",0.465,0.084,0.306,0.065,0.504,0.246,0.146,0.250503018,0.428571429,0.210261569,0.110663984,15,10,0.387,0.231,0.142,0.112,0.142,0.325,11,6.6,20.54,2319,1979,"a",0.421,">20,000","adjacent"
2436,338,"Nonmetro","Urban >20,000 metro-adjacent","3","Nonspecialized",0.386,0.101,0.246,0.161,0.494,0.2,0.248,0.142288557,0.354228856,0.365174129,0.138308458,9,16,0.302,0.26,0.111,0.094,0.134,0.294,12,6.4,44.8,4329,2399,"b",0.193,">20,000","adjacent"
5777,288,"Metro","Metro > 1 million","1","Manufacturing-dependent",0.456,0.082,0.19,0.052,0.515,0.24,0.15,0.165165165,0.448448448,0.251251251,0.135135135,12,11,0.376,0.201,0.137,0.129,0.225,0.328,11,9.9,26.61,3099,2170,"a",0.508,"> 1,000,000","metro"
5534,326,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Nonspecialized",0.322,0.115,0.257,0.078,0.513,0.241,0.151,0.213505462,0.339622642,0.281032771,0.165839126,13,10,0.369,0.235,0.137,0.132,0.085,0.289,12,17.07,23.36,5470,1319,"b",0.514,"2,500 - <20,000","adjacent"
4509,210,"Nonmetro","Urban >20,000 metro non-adjacent","8","Federal/State government-dependent",0.536,0.037,0.178,0.101,0.504,0.223,0.147,0.054726368,0.239800995,0.32238806,0.383084577,12,9,0.235,0.179,0.069,0.082,0.188,0.201,11,2.59,16.43,1260,1159,"b",0.076,">20,000","nonadjacent"
3108,379,"Nonmetro","Urban >20,000 metro-adjacent","6","Nonspecialized",0.433,0.069,0.183,0.051,0.519,0.242,0.173,0.161161161,0.39039039,0.291291291,0.157157157,13,14,0.338,0.296,0.125,0.089,0.095,0.321,14,5.7,26.12,2899,1829,"a",0.224,">20,000","adjacent"
2075,356,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Federal/State government-dependent",0.402,0.069,0.277,0.11,0.509,0.26,0.158,0.176646707,0.308383234,0.361277445,0.153692615,14,14,0.327,0.249,0.137,0.116,0.097,0.351,12,7.88,26.58,7369,3069,"b",0.366,"2,500 - <20,000","nonadjacent"
2411,223,"Metro","Metro > 1 million","1","Nonspecialized",0.523,0.05,0.155,0.08,0.515,0.238,0.14,0.088145897,0.284701114,0.291793313,0.335359676,12,8,0.287,0.173,0.097,0.056,0.16,0.198,13,3.58,15.68,1910,2060,"b",0.167,"> 1,000,000","metro"
2696,261,"Metro","Metro > 1 million","1","Nonspecialized",0.469,0.046,0.136,0.043,0.487,0.266,0.119,0.110889111,0.296703297,0.2997003,0.292707293,13,7,0.238,0.207,0.107,0.067,0.205,0.241,11,2.2,8.46,1530,1399,"a",0.333,"> 1,000,000","metro"
5396,230,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.458,0.068,0.199,0.055,0.497,0.237,0.139,0.076,0.254,0.387,0.283,12,8,0.284,0.191,0.095,0.074,0.176,0.193,12,2.27,8.36,1439,1179,"b",0.095,"250,000 - 1,000,000","metro"
3438,398,"Nonmetro","Rural metro-adjacent","4","Nonspecialized",0.361,0.1,0.209,0.037,0.53,0.239,0.171,0.260040161,0.386546185,0.229919679,0.123493976,11,12,0.392,0.262,0.174,0.138,0.176,0.334,13,14.3,36.48,5009,5089,"a",0.681,"< 2,500","adjacent"
3460,252,"Nonmetro","Urban >20,000 metro-adjacent","5","Recreation",0.459,0.052,0.246,0.091,0.505,0.188,0.213,0.111445783,0.273092369,0.360441767,0.25502008,9,11,0.284,0.212,0.117,0.073,0.209,0.308,12,2.5,15.43,1420,1609,"a",0.132,">20,000","adjacent"
2464,248,"Nonmetro","Urban >20,000 metro-adjacent","3","Recreation",0.393,0.086,0.223,0.147,0.5,0.206,0.257,0.153306613,0.306613226,0.374749499,0.165330661,12,14,0.256,0.239,0.113,0.092,0.153,0.251,10,10.01,30.4,2080,1430,"b",0.335,">20,000","adjacent"
