"row_id","heart_disease_mortality_per_100k","metro","urban_influence","economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","pure_population","demo__pct_nonwhite","metro_adjacency"
151,399,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Nonspecialized",0.326,0.099,0.225,0.066,0.497,0.231,0.139,0.226095618,0.413346614,0.246015936,0.114541833,14,12,0.368,0.327,0.143,0.154,0.346,13,37.06,5309,1599,"2500_to_20k",0.007,"adjacent"
152,259,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Farming",0.362,0.046,0.329,0.138,0.466,0.253,0.176,0.210631896,0.358074223,0.269809428,0.161484453,13,11,0.287,NA,0.102,0.122,0.3,10,20.9,3879,3940,"2500_to_20k",0.506,"adjacent"
153,229,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Nonspecialized",0.466,0.05,0.277,0.13,0.506,0.273,0.145,0.181,0.286,0.406,0.127,12,8,0.253,0.195,0.078,0.086,0.252,14,24.24,2119,2500,"2500_to_20k",0.371,"nonadjacent"
155,305,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Manufacturing",0.492,0.06,0.179,0.043,0.512,0.225,0.159,0.105210421,0.305611222,0.358717435,0.230460922,11,10,0.316,0.182,0.105,0.077,0.226,13,7.78,1269,1689,"more_than_1mil",0.157,"metro"
157,293,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Mining",0.47,0.047,0.299,0.177,0.507,0.223,0.251,0.200392927,0.370333988,0.271119843,0.158153242,10,14,0.3,NA,0.128,NA,0.284,9,NA,NA,NA,"less_than_2500",0.224,"nonadjacent"
158,182,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.65,0.039,0.19,0.106,0.504,0.198,0.236,0.047,0.412,0.35,0.191,14,15,0.294,NA,0.114,NA,0.312,12,NA,NA,NA,"less_than_2500",0.032,"nonadjacent"
164,327,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Manufacturing",0.474,0.049,0.185,0.053,0.499,0.184,0.192,0.156407669,0.352169526,0.315842583,0.175580222,9,12,0.316,0.315,0.11,0.093,0.271,13,13.74,3830,1649,"less_than_250k",0.081,"metro"
167,200,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.595,0.047,0.103,0.08,0.505,0.211,0.232,0.105156724,0.367037412,0.350859454,0.176946411,9,10,0.322,NA,0.094,0.061,0.222,13,26.17,2840,8570,"less_than_2500",0.048,"nonadjacent"
170,245,"Nonmetro","Noncore_adjacent_to_a_large_metro_area","Recreation",0.473,0.044,0.193,0.095,0.498,0.153,0.281,0.120638086,0.327018943,0.313060818,0.239282154,9,12,0.262,0.334,0.129,0.096,0.232,12,20.11,2149,2699,"less_than_2500",0.214,"adjacent"
171,224,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.514,0.038,0.153,0.059,0.502,0.236,0.136,0.091816367,0.286427146,0.295409182,0.326347305,11,8,0.252,0.174,0.102,0.057,0.197,13,16.36,1860,1840,"more_than_1mil",0.175,"metro"
173,348,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Nonspecialized",0.376,0.105,0.231,0.053,0.518,0.234,0.201,0.223564955,0.452165156,0.249748238,0.074521652,10,13,0.364,0.237,0.182,0.116,0.379,13,47.98,6509,2619,"2500_to_20k",0.496,"nonadjacent"
175,271,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Nonspecialized",0.39,0.071,0.258,0.064,0.519,0.18,0.296,0.129258517,0.351703407,0.339679359,0.179358717,8,16,0.278,0.244,0.106,0.077,0.312,11,26.25,2190,1089,"2500_to_20k",0.052,"nonadjacent"
177,267,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.509,0.067,0.137,0.046,0.514,0.208,0.187,0.078,0.396,0.299,0.227,10,12,0.304,0.187,0.123,0.076,0.29,14,12.16,2089,2430,"more_than_1mil",0.072,"metro"
181,306,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.488,0.046,0.282,0.184,0.506,0.203,0.237,0.165995976,0.330985915,0.33501006,0.168008048,11,14,0.302,NA,0.118,0.107,0.324,9,NA,3860,3910,"less_than_2500",0.302,"adjacent"
183,228,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.509,0.045,0.142,0.045,0.512,0.218,0.16,0.118762475,0.366267465,0.31237525,0.20259481,12,10,0.309,0.174,0.109,0.063,0.237,10,10,1950,1369,"less_than_250k",0.065,"metro"
186,210,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.511,0.05,0.156,0.038,0.514,0.203,0.155,0.08249497,0.241448692,0.206237425,0.469818913,10,7,0.211,0.146,0.068,0.079,0.239,11,5.25,829,809,"more_than_1mil",0.36,"metro"
188,321,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Recreation",0.422,0.113,0.191,0.065,0.487,0.194,0.205,0.144590495,0.432760364,0.306370071,0.11627907,8,14,0.343,0.314,0.115,0.088,0.251,12,15.28,2610,2230,"less_than_2500",0.035,"adjacent"
191,224,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Government",0.34,0.083,0.31,0.079,0.495,0.252,0.144,0.186440678,0.365902293,0.326021934,0.121635095,12,10,0.327,0.188,0.139,0.103,0.256,10,25.72,2270,1699,"2500_to_20k",0.803,"adjacent"
192,191,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.512,0.039,0.092,0.037,0.508,0.212,0.143,0.061023622,0.229330709,0.224409449,0.48523622,7,7,0.206,0.12,0.058,0.075,0.191,12,4.68,1249,849,"more_than_1mil",0.111,"metro"
193,302,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Manufacturing",0.513,0.042,0.228,0.113,0.502,0.262,0.148,0.135135135,0.457457457,0.257257257,0.15015015,15,10,0.295,0.192,0.137,0.08,0.301,14,16.21,2740,3660,"2500_to_20k",0.147,"adjacent"
194,351,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Nonspecialized",0.366,0.114,0.258,0.166,0.517,0.179,0.244,0.117824773,0.306143001,0.457200403,0.118831823,11,15,0.29,0.265,0.119,0.078,0.306,12,52.19,2349,1139,"2500_to_20k",0.303,"nonadjacent"
195,285,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.497,0.039,0.201,0.081,0.498,0.264,0.123,0.078411405,0.264765784,0.386965377,0.269857434,15,8,0.293,0.163,0.111,0.069,0.199,10,11.21,1120,1440,"less_than_250k",0.132,"metro"
196,273,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.567,0.038,0.099,0.063,0.494,0.217,0.232,0.093561368,0.356136821,0.34305835,0.207243461,9,16,0.316,NA,0.102,0.045,0.264,11,NA,2249,NA,"less_than_2500",0.043,"nonadjacent"
198,292,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Manufacturing",0.423,0.072,0.238,0.061,0.514,0.23,0.181,0.213640923,0.4222668,0.242728185,0.121364092,12,12,0.348,0.365,0.125,0.088,0.328,14,28.01,2530,2989,"2500_to_20k",0.058,"adjacent"
200,315,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Nonspecialized",0.379,0.101,0.295,0.092,0.521,0.236,0.178,0.220907298,0.316568047,0.297830375,0.16469428,10,14,0.361,0.203,0.164,0.131,0.382,13,40.38,4869,3809,"2500_to_20k",0.462,"nonadjacent"
206,307,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Nonspecialized",0.41,0.06,0.229,0.068,0.509,0.228,0.177,0.189431705,0.411764706,0.25224327,0.146560319,11,12,0.306,0.266,0.138,0.083,0.327,13,20.26,1480,1220,"more_than_20k",0.055,"nonadjacent"
208,202,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Recreation",0.471,0.072,0.162,0.068,0.503,0.219,0.172,0.08190091,0.217391304,0.373104146,0.32760364,9,8,0.204,0.147,0.081,0.046,0.151,9,11,1330,1439,"more_than_1mil",0.165,"metro"
210,259,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.5,0.059,0.126,0.036,0.505,0.235,0.132,0.052525253,0.254545455,0.353535354,0.339393939,9,7,0.257,0.17,0.088,0.059,0.185,12,9.99,1749,2160,"more_than_1mil",0.039,"metro"
214,303,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Manufacturing",0.419,0.077,0.279,0.128,0.52,0.288,0.149,0.23015873,0.345238095,0.281746032,0.142857143,10,6,0.298,NA,0.118,0.08,0.268,13,33.25,NA,NA,"less_than_2500",0.278,"adjacent"
216,380,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Government",0.391,0.06,0.301,0.12,0.507,0.244,0.166,0.205153617,0.303270565,0.331020813,0.160555005,13,10,0.281,NA,0.106,0.07,0.282,10,20.08,3280,1889,"2500_to_20k",0.387,"adjacent"
217,242,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.523,0.044,0.121,0.03,0.499,0.216,0.133,0.096192385,0.280561122,0.263527054,0.359719439,12,8,0.259,0.152,0.084,0.095,0.214,12,8.59,1800,1249,"more_than_1mil",0.364,"metro"
218,242,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Recreation",0.641,0.067,0.089,0.031,0.491,0.217,0.141,0.049751244,0.258706468,0.255721393,0.435820896,12,7,0.236,0.147,0.076,0.056,0.191,10,NA,1290,2020,"2500_to_20k",0.187,"nonadjacent"
219,303,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Farming",0.395,0.088,0.288,0.082,0.45,0.209,0.131,0.363089268,0.31995988,0.231695085,0.085255767,11,10,0.394,0.185,0.131,0.162,0.335,12,42,5840,5099,"2500_to_20k",0.641,"nonadjacent"
221,315,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Government",0.412,0.044,0.293,0.126,0.407,0.209,0.151,0.135188867,0.395626243,0.30417495,0.16500994,10,10,0.29,NA,0.093,0.096,0.284,10,NA,2109,769,"2500_to_20k",0.387,"nonadjacent"
223,238,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.52,0.034,0.212,0.094,0.455,0.225,0.181,0.116465863,0.318273092,0.348393574,0.21686747,14,8,0.303,0.228,0.103,0.065,0.32,11,NA,4759,2329,"less_than_2500",0.18,"nonadjacent"
225,272,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Nonspecialized",0.438,0.064,0.237,0.1,0.508,0.251,0.183,0.153535354,0.28989899,0.411111111,0.145454545,10,13,0.284,0.202,0.076,0.099,0.202,13,24.06,4669,1159,"2500_to_20k",0.472,"adjacent"
226,270,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Recreation",0.454,0.051,0.201,0.073,0.496,0.195,0.198,0.105054509,0.482656095,0.262636274,0.149653122,7,9,0.325,NA,0.101,0.068,0.253,13,27.66,2599,5210,"250k_to_1mil",0.018,"metro"
227,204,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Government",0.537,0.058,0.2,0.069,0.518,0.24,0.098,0.143712575,0.264471058,0.279441118,0.31237525,13,6,0.333,0.14,0.119,0.092,0.234,13,12.3,1800,1800,"more_than_1mil",0.842,"metro"
229,248,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Manufacturing",0.56,0.046,0.201,0.106,0.51,0.232,0.19,0.106256207,0.441906653,0.302879841,0.148957299,11,12,0.319,0.207,0.119,0.073,0.27,13,20.41,3050,2220,"2500_to_20k",0.085,"adjacent"
230,243,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.475,0.053,0.215,0.088,0.518,0.27,0.128,0.107569721,0.297808765,0.323705179,0.270916335,14,8,0.318,0.212,0.106,0.089,0.254,13,7.56,1789,1629,"250k_to_1mil",0.204,"metro"
233,352,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Nonspecialized",0.363,0.097,0.342,0.103,0.512,0.252,0.145,0.348560079,0.299900695,0.228401192,0.123138034,15,11,0.429,0.135,0.203,0.129,0.39,13,30.97,5540,5600,"2500_to_20k",0.737,"nonadjacent"
234,187,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Farming",0.587,0.023,0.138,0.058,0.497,0.191,0.14,0.061752988,0.208167331,0.359561753,0.370517928,11,5,0.287,0.13,0.073,0.062,0.264,11,NA,1879,1909,"2500_to_20k",0.103,"adjacent"
235,317,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Nonspecialized",0.373,0.081,0.209,0.033,0.529,0.205,0.181,0.160555005,0.474727453,0.266600595,0.098116947,10,12,0.366,0.337,0.117,0.1,0.392,13,29.06,3870,1689,"2500_to_20k",0.038,"adjacent"
236,236,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Recreation",0.498,0.085,0.196,0.079,0.503,0.195,0.227,0.079158317,0.346693387,0.324649299,0.249498998,10,13,0.316,0.122,0.108,0.07,0.203,11,14.55,2950,2490,"less_than_2500",0.04,"nonadjacent"
240,250,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.535,0.05,0.115,0.053,0.502,0.24,0.163,0.074747475,0.35959596,0.349494949,0.216161616,11,8,0.291,0.225,0.09,0.072,0.257,11,17.04,4350,6520,"250k_to_1mil",0.019,"metro"
243,204,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Farming",0.482,0.071,0.293,0.08,0.496,0.26,0.149,0.2,0.276616915,0.353233831,0.170149254,13,8,0.296,0.147,0.098,0.07,0.196,11,11.19,1879,2780,"less_than_250k",0.326,"metro"
244,239,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Government",0.395,0.063,0.377,0.145,0.496,0.297,0.134,0.334673367,0.260301508,0.231155779,0.173869347,17,7,0.278,0.122,0.1,0.072,0.258,10,11.07,3369,3060,"more_than_20k",0.839,"nonadjacent"
246,220,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Nonspecialized",0.544,0.037,0.168,0.047,0.517,0.197,0.17,0.070121951,0.339430894,0.273373984,0.317073171,8,9,0.258,0.168,0.088,0.061,0.193,11,11.75,1780,1390,"more_than_20k",0.035,"adjacent"
248,255,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.523,0.058,0.244,0.139,0.509,0.245,0.195,0.125246548,0.50295858,0.232741617,0.139053254,11,10,0.326,0.286,0.126,0.093,0.365,9,NA,NA,3800,"less_than_2500",0.022,"nonadjacent"
249,344,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Nonspecialized",0.416,0.08,0.233,0.067,0.494,0.229,0.148,0.228686058,0.421263791,0.258776329,0.091273821,12,12,0.349,0.293,0.116,0.086,0.361,14,23.18,3339,1850,"2500_to_20k",0.037,"adjacent"
252,269,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.52,0.042,0.13,0.055,0.495,0.211,0.189,0.085742772,0.350947159,0.300099701,0.263210369,7,9,0.282,0.147,0.12,0.075,0.225,13,12.15,4710,2070,"250k_to_1mil",0.071,"metro"
255,281,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Manufacturing",0.49,0.057,0.227,0.109,0.506,0.257,0.139,0.158158158,0.412412412,0.287287287,0.142142142,13,9,0.332,0.272,0.101,0.071,0.257,13,18.98,4400,2790,"2500_to_20k",0.104,"adjacent"
256,239,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.557,0.036,0.096,0.025,0.504,0.234,0.129,0.108504399,0.377321603,0.278592375,0.235581623,13,9,0.291,0.197,0.076,0.074,0.246,11,16.77,2289,1660,"less_than_250k",0.039,"metro"
257,221,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.524,0.046,0.226,0.116,0.524,0.217,0.139,0.073267327,0.240594059,0.332673267,0.353465347,10,8,0.244,0.184,0.109,0.078,0.206,11,8.76,1870,1349,"more_than_1mil",0.34,"metro"
260,202,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Recreation",0.41,0.06,0.273,0.153,0.519,0.157,0.329,0.120434353,0.272458045,0.335636723,0.271470879,8,15,0.258,0.183,0.127,0.075,0.311,9,16.48,2399,1189,"2500_to_20k",0.116,"nonadjacent"
263,288,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Farming",0.545,0.044,0.159,0.081,0.481,0.244,0.176,0.070436508,0.327380952,0.389880952,0.212301587,8,9,0.326,0.112,0.098,0.073,0.303,11,NA,2050,2030,"less_than_2500",0.036,"nonadjacent"
265,257,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Manufacturing",0.521,0.061,0.179,0.074,0.508,0.236,0.159,0.15936255,0.36752988,0.320717131,0.152390438,12,9,0.313,0.247,0.103,0.066,0.329,11,24.09,5510,6499,"more_than_1mil",0.075,"metro"
267,327,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Nonspecialized",0.338,0.115,0.255,0.074,0.516,0.24,0.16,0.21756487,0.341317365,0.285429142,0.155688623,12,11,0.351,0.248,0.158,0.129,0.278,12,22.47,4000,1439,"2500_to_20k",0.534,"adjacent"
269,443,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.422,0.054,0.253,0.105,0.512,0.215,0.192,0.250764526,0.424057085,0.185524975,0.139653415,12,14,0.355,0.247,0.129,0.098,0.32,14,33.25,1820,2179,"less_than_2500",0.042,"adjacent"
271,253,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Recreation",0.533,0.048,0.107,0.026,0.51,0.186,0.181,0.098522167,0.341871921,0.267980296,0.291625616,10,11,0.282,0.184,0.091,0.066,0.218,11,10.66,1429,1250,"more_than_20k",0.022,"adjacent"
272,369,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Mining",0.341,0.112,0.233,0.046,0.504,0.209,0.158,0.234,0.424,0.265,0.077,12,15,0.413,0.376,0.157,0.121,0.442,13,33,9150,1400,"2500_to_20k",0.037,"adjacent"
274,206,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.52,0.02,0.195,0.088,0.479,0.211,0.199,0.091089109,0.382178218,0.35049505,0.176237624,17,9,0.336,NA,0.091,0.07,0.291,12,NA,NA,NA,"less_than_2500",0.044,"nonadjacent"
278,256,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.474,0.055,0.216,0.065,0.517,0.207,0.184,0.174901186,0.350790514,0.28458498,0.18972332,10,12,0.308,0.165,0.141,0.076,0.287,13,12.82,5359,5389,"250k_to_1mil",0.233,"metro"
279,290,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.538,0.028,0.163,0.085,0.501,0.254,0.165,0.063508065,0.410282258,0.338709677,0.1875,13,11,0.368,0.269,0.116,0.055,0.275,8,24.63,2670,1340,"less_than_250k",0.14,"metro"
280,272,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Nonspecialized",0.443,0.073,0.235,0.108,0.514,0.233,0.179,0.158,0.294,0.397,0.151,12,14,0.252,0.205,0.076,0.1,0.213,13,21.59,4790,1250,"2500_to_20k",0.44,"adjacent"
283,229,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Manufacturing",0.384,0.087,0.292,0.145,0.499,0.23,0.178,0.241691843,0.471299094,0.217522659,0.069486405,6,8,0.31,NA,0.14,0.175,0.293,12,NA,NA,NA,"less_than_2500",0.453,"adjacent"
284,238,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Nonspecialized",0.467,0.08,0.278,0.089,0.479,0.255,0.132,0.166163142,0.29305136,0.380664653,0.160120846,14,8,0.337,0.216,0.107,0.058,0.241,10,13.97,1970,1870,"more_than_20k",0.309,"adjacent"
288,260,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Government",0.435,0.063,0.136,0.042,0.49,0.188,0.133,0.138415246,0.360080241,0.27883651,0.222668004,9,9,0.323,0.166,0.092,0.071,0.263,11,13.07,1939,1450,"more_than_20k",0.075,"nonadjacent"
289,220,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.453,0.033,0.188,0.107,0.511,0.187,0.33,0.199191102,0.322548028,0.295247725,0.183013145,11,18,0.321,0.182,0.1,0.072,0.336,10,NA,2750,1369,"less_than_2500",0.026,"nonadjacent"
293,353,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Government",0.269,0.076,0.26,0.058,0.455,0.221,0.135,0.279527559,0.407480315,0.247047244,0.065944882,11,10,0.334,0.404,0.149,0.1,0.317,13,17.9,17979,3609,"less_than_2500",0.088,"nonadjacent"
294,306,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Farming",0.508,0.076,0.233,0.106,0.496,0.243,0.193,0.124,0.428,0.32,0.128,12,13,0.314,0.237,0.115,0.058,0.322,10,34.12,3449,2319,"less_than_2500",0.023,"nonadjacent"
295,277,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.494,0.042,0.211,0.056,0.509,0.248,0.107,0.089478859,0.30186824,0.32546706,0.283185841,13,7,0.291,0.181,0.101,0.083,0.277,12,14.82,2710,2010,"250k_to_1mil",0.181,"metro"
297,223,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Manufacturing",0.548,0.032,0.105,0.062,0.49,0.25,0.151,0.083333333,0.370588235,0.354901961,0.191176471,11,8,0.334,0.108,0.084,0.053,0.235,12,8.96,2579,1709,"2500_to_20k",0.056,"nonadjacent"
299,370,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.385,0.082,0.291,0.127,0.486,0.226,0.165,0.128654971,0.496101365,0.310916179,0.064327485,10,12,0.324,NA,0.119,0.103,0.312,9,38.56,NA,7219,"250k_to_1mil",0.233,"metro"
303,208,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.55,0.057,0.143,0.035,0.511,0.237,0.128,0.075924076,0.190809191,0.264735265,0.468531469,12,7,0.241,0.12,0.074,0.077,0.189,13,4.09,1039,740,"more_than_1mil",0.304,"metro"
305,359,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Manufacturing",0.387,0.098,0.256,0.091,0.507,0.252,0.155,0.189243028,0.420318725,0.25498008,0.135458167,13,14,0.345,0.187,0.141,0.102,0.337,13,25.87,4859,7179,"2500_to_20k",0.45,"adjacent"
309,229,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.507,0.032,0.14,0.112,0.495,0.206,0.213,0.087857848,0.336623889,0.385982231,0.189536032,13,8,0.302,0.189,0.102,0.058,0.275,10,30.32,9510,NA,"less_than_2500",0.107,"adjacent"
310,349,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Mining",0.371,0.041,0.287,0.113,0.434,0.22,0.124,0.21449851,0.321747766,0.342601787,0.121151936,14,12,0.33,NA,0.113,0.099,0.312,10,18.74,3770,2920,"more_than_20k",0.461,"adjacent"
